wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude
Q212096,Kastellorizo,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Kastelorizo.svg,Greece,https://en.wikipedia.org/wiki/Kastellorizo,36.145,29.585
Q212122,Kirjurinluoto,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Tie%20Ravintola%20Kirjuriin.jpg,Finland,https://en.wikipedia.org/wiki/Kirjurinluoto,61.513936,21.758766
Q212219,Somerset Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20somerset%20island.jpg,Canada,https://en.wikipedia.org/wiki/Somerset_Island_(Nunavut),73.25,-93.5
Q212777,Negros,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Sugarcane%20plantations%20Bacolod%20Philippines.jpg,Philippines,https://en.wikipedia.org/wiki/Negros,10.0,123.0
Q213146,Prince Patrick Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Patrick%20Island%202022-08-29%20Sentinel-2%20L2A%20Highlight%20Optimized%20Natural%20Color.jpg,Canada,https://en.wikipedia.org/wiki/Prince_Patrick_Island,76.7506738,-119.503421
Q213188,Kunta Kinteh Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/River%20gambia%20galleryfull.jpg,The Gambia,https://en.wikipedia.org/wiki/Kunta_Kinteh_Island,13.31753,-16.36144
Q213372,Mykines,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mykines%2C%20faroe%20islands.jpg,Faroe Islands,"https://en.wikipedia.org/wiki/Mykines,_Faroe_Islands",62.106111111,-7.597222222
Q213707,Grímsey,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%ADmsey%200050.jpg,Iceland,https://en.wikipedia.org/wiki/Gr%C3%ADmsey,66.54647955,-18.004950727
Q213730,Antikythera,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Antikythera.JPG,Greece,https://en.wikipedia.org/wiki/Antikythera,35.864166666,23.305
Q213895,Gavdos,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Gavdos%2C%20potamos%20beach%20from%20Ambellos%20path.jpg,Greece,https://en.wikipedia.org/wiki/Gavdos,34.833333333,24.083333333
Q213902,Folegandros,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Folegandros-Chora%20from%20above.JPG,Greece,https://en.wikipedia.org/wiki/Folegandros,36.616667,24.9
Q214109,Kea,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ioulis%20at%20Kea%20%28Tzia%29%20Island%20-%20panoramio%20%281%29.jpg,Greece,https://en.wikipedia.org/wiki/Kea_(island),37.6125,24.34
Q214568,Île-d'Aix,islands,http://commons.wikimedia.org/wiki/Special:FilePath/PixAile3.jpg,France,https://en.wikipedia.org/wiki/%C3%8Ele-d%27Aix,46.015,-1.175
Q215001,Ellef Ringnes Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20ellef%20ringnes%20island.jpg,Canada,https://en.wikipedia.org/wiki/Ellef_Ringnes_Island,78.5,-102.25
Q215074,Terceira Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Terceira.jpg,Portugal,https://en.wikipedia.org/wiki/Terceira_Island,38.733333333,-27.316666666
Q215081,Coco Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Isla%20del%20Coco-chatham%20beach.jpg,Costa Rica,https://en.wikipedia.org/wiki/Cocos_Island,5.528055555,-87.061111111
Q215089,New Ireland,islands,http://commons.wikimedia.org/wiki/Special:FilePath/NewIrelandOMC.png,Papua New Guinea,https://en.wikipedia.org/wiki/New_Ireland_(island),-3.33,152.0
Q215727,Iturup,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Iturup%20Terra%20cut.jpg,Russia,https://en.wikipedia.org/wiki/Iturup,45.033333333,147.616666666
Q216161,Kolguyev Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%BE%D0%BB%D0%B3%D1%83%D0%B5%D0%B2%2025476094.jpg,Russia,https://en.wikipedia.org/wiki/Kolguyev_Island,69.0,49.0
Q216422,Samsø,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Besser%20Rev%20H%C3%B8nsepold.jpg,Denmark,https://en.wikipedia.org/wiki/Sams%C3%B8,55.866666666,10.616666666
Q216752,Flores Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ponta%20Delgada%20Flores%20Azores%20North.jpg,Portugal,https://en.wikipedia.org/wiki/Flores_Island_(Azores),39.466666666,-31.216666666
Q216768,Astypalaia,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%20-%20Astipalea%20Island%20-%20panoramio.jpg,Greece,https://en.wikipedia.org/wiki/Astypalaia,36.55,26.35
Q216845,Anholt,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Anholt%20Island%20Denmark.jpg,Denmark,https://en.wikipedia.org/wiki/Anholt_(Denmark),56.7125,11.56
Q216848,Svínoy,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Sv%C3%ADnoy%2C%20Faroe%20Islands%20by%20Maciej%20Brencz.jpg,Faroe Islands,https://en.wikipedia.org/wiki/Sv%C3%ADnoy,62.266666666,-6.366666666
Q216849,Skúvoy,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Skuvoy%2C%20Faroe%20Islands.jpg,Faroe Islands,https://en.wikipedia.org/wiki/Sk%C3%BAvoy,61.766666666,-6.816666666
Q216878,Lastovo,islands,http://commons.wikimedia.org/wiki/Special:FilePath/LastovoTown.jpg,Croatia,https://en.wikipedia.org/wiki/Lastovo,42.75,16.866666666
Q216985,Antiparos,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Antiparos-seeview.jpg,Greece,https://en.wikipedia.org/wiki/Antiparos,37.0,25.05
Q216993,Ios,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Dos%20aerial.jpg,Greece,https://en.wikipedia.org/wiki/Ios,36.716666666,25.316666666
Q217062,Garbh Eileach,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Bothy%20on%20Garbh%20Eileach.jpg,United Kingdom,https://en.wikipedia.org/wiki/Garbh_Eileach,56.2385,-5.769669444
Q217214,Serifos,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Chora%20of%20Serifos%2C%20Cyclades%2C%20152325.jpg,Greece,https://en.wikipedia.org/wiki/Serifos,37.15,24.5
Q217253,Anafi,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Chora%20of%20Anafi%2C%20176426.jpg,Greece,https://en.wikipedia.org/wiki/Anafi,36.366667,25.783333
Q217262,Santa Maria Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ba%C3%ADa%20da%20praia.JPG,Portugal,https://en.wikipedia.org/wiki/Santa_Maria_Island,36.9732,-25.0945
Q217362,Severny Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Inostrantsewa-Gletscher%201%202014-09-05.jpg,Russia,https://en.wikipedia.org/wiki/Severny_Island,75.45,60.2
Q217369,Bathurst Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20bathurst%20island.jpg,Canada,https://en.wikipedia.org/wiki/Bathurst_Island_(Nunavut),75.75,-100.0
Q217372,October Revolution Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/OctoberRevolutionIsland%20Terra%20MODIS.jpg,Russia,https://en.wikipedia.org/wiki/October_Revolution_Island,79.483333333,96.833333333
Q219608,Ambon Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/USNS%20Mercy%20off%20the%20coast%20of%20Ambon%2C%20Indonesia.jpg,Indonesia,https://en.wikipedia.org/wiki/Ambon_Island,-3.614719444,128.165830555
Q219642,Mahé,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Seychelles%20019.JPG,Seychelles,https://en.wikipedia.org/wiki/Mah%C3%A9,-4.68,55.48
Q219737,Samar Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Marabut%2C%20Philippines%2C%20Limestone%20outcrops.jpg,Philippines,https://en.wikipedia.org/wiki/Samar,12.05,125.116666666
Q219774,Great Nicobar Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/GreatNicobarMap.jpg,India,https://en.wikipedia.org/wiki/Great_Nicobar_Island,7.0,93.833333333
Q220385,Devil's Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Ele%20du%20Diable%20depuis%20l%27%C3%AEle%20Royale.jpg,France,https://en.wikipedia.org/wiki/Devil%27s_Island,5.29389,-52.5833
Q220601,Bassas da India,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Bassas%20da%20India%20atoll%20map-fr.png,France,https://en.wikipedia.org/wiki/Bassas_da_India,-21.4825,39.671944444
Q220701,Yonaguni,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Yonaguni%20Island%20Aerial%20photograph.2012.jpg,Japan,https://en.wikipedia.org/wiki/Yonaguni,24.454722222,122.987222222
Q220990,Mal di Ventre,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mal%20di%20ventre.jpg,Italy,https://en.wikipedia.org/wiki/Mal_di_Ventre,39.99,8.30917
Q221822,Lindøya,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Lind%C3%B8ya%20harbour.jpg,Norway,https://en.wikipedia.org/wiki/Lind%C3%B8ya,59.8906,10.7119
Q221883,Kish Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Kish%20-%20panoramio%20-%20Farid%20Atar%20%282%29.jpg,Iran,https://en.wikipedia.org/wiki/Kish_Island,26.535,53.975
Q222853,Middle Andaman Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Middle%20Andaman%20locale.png,India,https://en.wikipedia.org/wiki/Middle_Andaman_Island,12.5,92.833333333
Q223212,Barra,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Bagh%20Halaman%20Barra.JPG,United Kingdom,https://en.wikipedia.org/wiki/Barra,56.983333333,-7.466666666
Q223379,Aitutaki,islands,http://commons.wikimedia.org/wiki/Special:FilePath/1%20Aitutaki%20Tapuaetai.jpg,Cook Islands,https://en.wikipedia.org/wiki/Aitutaki,-18.85,-159.79
Q224086,Kahoolawe,islands,http://commons.wikimedia.org/wiki/Special:FilePath/KahoolaweLandsat.jpg,United States,https://en.wikipedia.org/wiki/Kaho%CA%BBolawe,20.55,-156.6
Q224626,Sibiryakov Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Sibiryakov%20Island%202020-08-20%20Sentinel-2%20L2A%20Highlight%20Optimized%20Natural%20Color.jpg,Russia,https://en.wikipedia.org/wiki/Sibiryakov_Island,72.9,79.183333333
Q224803,Chełminek Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Chelminek.JPG,Poland,https://en.wikipedia.org/wiki/Che%C5%82minek,53.67388889,14.53138889
Q224943,Rurutu,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Rurutu.jpg,France,https://en.wikipedia.org/wiki/Rurutu,-22.45,-151.333333333
Q226115,Isola dei Laghi,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Isola%20dei%20Laghi.jpg,Italy,,45.4922,12.4094
Q226221,Lido di Venezia,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Lido%20Aug%202020%201.jpg,Italy,https://en.wikipedia.org/wiki/Venice_Lido,45.383333333,12.35
Q228472,île de Sein,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Port%20de%20l%27%C3%AEle%20de%20Sein%2001.JPG,France,https://en.wikipedia.org/wiki/%C3%8Ele_de_Sein,48.033333333,-4.85
Q230265,Zuqar Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Zuqar.jpg,Yemen,https://en.wikipedia.org/wiki/Zuqar_Island,14.012777777,42.741944444
Q231329,Zverinac,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Zverinac.JPG,Croatia,https://en.wikipedia.org/wiki/Zverinac,44.163888888,14.916666666
Q233124,São Tomé Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Sao%20tome%20fish.jpg,São Tomé and Príncipe,https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_(island),0.22,6.61
Q234208,Tromelin Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Tromelin%20aerial%20photograph.JPG,France,https://en.wikipedia.org/wiki/Tromelin_Island,-15.892222222,54.524722222
Q237034,Juan de Nova Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20nova%20-%20vues%20a%C3%A9riennes%20%282%29.jpg,France,https://en.wikipedia.org/wiki/Juan_de_Nova_Island,-17.054444444,42.725
Q238752,Barbuda,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Barbuda%20ISS008-E-7945.jpg,Antigua and Barbuda,https://en.wikipedia.org/wiki/Barbuda,17.64,-61.81
Q239113,Motutapu Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Rangitoto%20Island%20And%20Motutapu%20Island.jpg,New Zealand,https://en.wikipedia.org/wiki/Motutapu_Island,-36.765939,174.915555
Q239276,Öland,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Resmo%2CKvarnar%20vid%20Gynge%20h%C3%B6g%2001.jpg,Sweden,https://en.wikipedia.org/wiki/%C3%96land,56.75,16.63333
Q239743,Niʻihau,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Niihau%20sep%202007.jpg,United States,https://en.wikipedia.org/wiki/Ni%CA%BBihau,21.9,-160.166666666
Q239964,Fatu Huku,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Fatu%20Huku%20-%20vue%20depuis%20Hiva%20Oa%20-%2020061112.JPG,France,https://en.wikipedia.org/wiki/Fatu_Huku,-9.436111111,-138.927777777
Q240071,Nólsoy,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Bor%C3%B0an%20Lighthouse.jpg,Faroe Islands,https://en.wikipedia.org/wiki/N%C3%B3lsoy,61.9846,-6.657
Q240719,Qeshm Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/QeshmIsland%20NASA.jpg,Iran,https://en.wikipedia.org/wiki/Qeshm_Island,26.77,55.77
Q241074,Rocas Atoll,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Atol%20das%20Rocas%20ISS007.jpg,Brazil,https://en.wikipedia.org/wiki/Rocas_Atoll,-3.866388888,-33.801944444
Q242176,Yakushima,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Yakushima%20from%20Ferry%20Amami%2020121116.jpg,Japan,https://en.wikipedia.org/wiki/Yakushima,30.358611111,130.528611111
Q244347,Gorée,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Senegal%20Gor%C3%A9e%20island%20harbor.jpg,Senegal,https://en.wikipedia.org/wiki/Gor%C3%A9e,14.666944444,-17.398333333
Q245062,Philae,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Island%20of%20Phil%C5%93%20LCCN2004671988.jpg,Egypt,https://en.wikipedia.org/wiki/Philae_Island,24.02174,32.88891
Q246351,Chirpoy,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Chyornyye%20Brat%27ya.jpg,Russia,https://en.wikipedia.org/wiki/Chirpoy,46.517777777,150.868333333
Q247515,Kume Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Tounnahajou-Kumejima%2C%20Okinawa%EF%BC%88%E7%99%BB%E6%AD%A6%E9%82%A3%E8%A6%87%E5%9F%8E%E3%81%8B%E3%82%89%E3%81%BF%E3%82%8B%E5%A5%A5%E6%AD%A6%E5%B3%B6%E3%80%81%E3%81%AF%E3%81%A6%E3%81%AE%E6%B5%9C%EF%BC%89DSCF6530.JPG,Japan,https://en.wikipedia.org/wiki/Kume_Island,26.354444444,126.770833333
Q248212,Barren Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ile%20Barren%2C%201995.jpg,India,https://en.wikipedia.org/wiki/Barren_Island_(Andaman_Islands),12.277777777,93.858333333
Q248654,Komsomolets Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Krenkel-Bucht%202%202014-08-31.jpg,Russia,https://en.wikipedia.org/wiki/Komsomolets_Island,80.484166666,94.996388888
Q249362,Isola di Capo Passero,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Isola%20Capo%20Passero.JPG,Italy,,36.6869,15.1483
Q250014,Fairway Rock,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Fairway-Rock-mil-atop.jpg,United States,https://en.wikipedia.org/wiki/Fairway_Rock,65.6253,-168.743
Q265328,Swinburne Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/New%20York%20Bay%20Islands.jpg,United States,https://en.wikipedia.org/wiki/Swinburne_Island,40.5656609,-74.0501405
Q277294,Palm Jumeirah,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Artificial%20Archipelagos%2C%20Dubai%2C%20United%20Arab%20Emirates%20ISS022-E-024940%20lrg%20%28cropped%29.jpg,United Arab Emirates,https://en.wikipedia.org/wiki/Palm_Jumeirah,25.117222222,55.134444444
Q292117,Île Notre-Dame,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20Jean-Drapeau%20Montr%C3%A9al.jpg,Canada,https://en.wikipedia.org/wiki/Notre_Dame_Island,45.508230555,-73.527388888
Q292258,île aux Cygnes,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20View%20from%20the%20Eiffel%20Tower%20third%20floor%20Ile%20aux%20Cygnes.jpg,France,https://en.wikipedia.org/wiki/%C3%8Ele_aux_Cygnes,48.851666666,2.281944444
Q386154,Virgin Islands Coral Reef National Monument,islands,http://commons.wikimedia.org/wiki/Special:FilePath/VICR%20hurricane%20hole.jpg,United States,https://en.wikipedia.org/wiki/Virgin_Islands_Coral_Reef_National_Monument,18.3061,-64.7269
Q404733,Aiguilles Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/20230207%20045332%20Aiguilles%20Island.jpg,New Zealand,https://en.wikipedia.org/wiki/Aiguilles_Island,-36.034,175.407
Q404996,Aiktak Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Aiktak%20beach.jpg,United States,https://en.wikipedia.org/wiki/Aiktak_Island,54.18361111,-164.82805556
Q405346,Ailsa Craig,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ailsa%20Craig%20Scotland%202022.jpg,United Kingdom,https://en.wikipedia.org/wiki/Ailsa_Craig,55.251944444,-5.116388888
Q407146,Air Force Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Air%20Force%20Island%202021-08-28%20Sentinel-2%20L2A%20Highlight%20Optimized%20Natural%20Color.jpg,Canada,https://en.wikipedia.org/wiki/Air_Force_Island,67.9667,-74.0833
Q408206,Bartolomé Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Bartoleme%20Island.jpg,Ecuador,https://en.wikipedia.org/wiki/Bartolom%C3%A9_Island,-0.285,-90.548611111
Q408211,Santa Fe Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Opuntia%20echios%20-%20Santa%20Fe%2C%20Galapagos.jpg,Ecuador,https://en.wikipedia.org/wiki/Santa_Fe_Island,-0.82,-90.06
Q415599,Akamaru Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Akamaru%20Island%202.1.2014.jpg,France,https://en.wikipedia.org/wiki/Akamaru_Island,-23.181111111,-134.915555555
Q417548,Aketx,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Aketx%20des%20de%20la%20costa.jpg,Spain,,43.45161,-2.77553
Q418485,Akimiski Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Akimiski%20Island%20NASA.jpg,Canada,https://en.wikipedia.org/wiki/Akimiski_Island,53.008333,-81.275
Q420625,Akpatok Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Akpatok%20MODIS.jpg,Canada,https://en.wikipedia.org/wiki/Akpatok_Island,60.416667,-68.133333
Q421586,Aksi,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Aksi%20%28Maa-amet%20kaldaerofoto%2020200329%20ID2918571%29.jpg,Estonia,https://en.wikipedia.org/wiki/Aksi,59.599722222,25.089722222
Q423507,ʻAta,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%27Ata%20150211247%203204891b17%20o.jpg,Tonga,https://en.wikipedia.org/wiki/%CA%BBAta,-22.33333,-176.2
Q423530,ʻĀlau Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20070321-5922%20Capparis%20sandwichiana.jpg,United States,,20.72830556,-155.97761111
Q423528,ʻEua,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%CA%BBEuaFromTheISS%28Cropped%29.jpg,Tonga,https://en.wikipedia.org/wiki/%CA%BBEua,-21.370277777,-174.937777777
Q423736,Akun Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Akun%20Island%20basalt%20sea%20cave.jpg,United States,https://en.wikipedia.org/wiki/Akun_Island,54.1883333,-165.5286111
Q423817,Akurey,islands,http://commons.wikimedia.org/wiki/Special:FilePath/CentralReykjav%C3%ADk%26harbour%20%28cropped%20to%20Akurey%29.jpg,Iceland,https://en.wikipedia.org/wiki/Akurey,64.171537717,-21.960901453
Q424195,Akutan Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Akutan%20%28Aleuten%29.JPG,United States,https://en.wikipedia.org/wiki/Akutan_Island,54.1280556,-165.9180556
Q425995,Grass Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Stromness-Bay.jpg,United Kingdom,"https://en.wikipedia.org/wiki/Grass_Island,_South_Georgia",-54.15,-36.6667
Q426176,Isla de León,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Comarca%20de%20la%20Bahia%202.jpg,Spain,https://en.wikipedia.org/wiki/Isla_de_Le%C3%B3n,36.45401,-6.212836
Q426532,Mannar Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mannar%20Island%20-%20June%202019.jpg,Sri Lanka,https://en.wikipedia.org/wiki/Mannar_Island,9.05,79.83333333
Q426555,Fogo,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Fogo%2C%20Cape%20Verde%20Islands.jpg,Cape Verde,"https://en.wikipedia.org/wiki/Fogo,_Cape_Verde",14.95,-24.35
Q846967,Nan Madol,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Nan%20madol.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Nan_Madol,6.841944,158.332222
Q851603,Beveridge Reef,islands,http://commons.wikimedia.org/wiki/Special:FilePath/BeveridgeISS002-E-9895.png,Niue,https://en.wikipedia.org/wiki/Beveridge_Reef,-20.0,-167.8
Q863772,Binger Loch,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Binger%20Loch%202011%201.JPG,Germany,,49.9745,7.8725
Q924769,Pampus,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Droge%20gracht%20met%20beer%20-%20Muiden%20-%2020341757%20-%20RCE.jpg,Netherlands,https://en.wikipedia.org/wiki/Pampus,52.364722,5.068889
Q933185,U Thant Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/U%20Thant%20Island%20from%20West.jpg,United States,https://en.wikipedia.org/wiki/U_Thant_Island,40.746597222,-73.964386111
Q996935,Rapenburg,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Rapenburgergracht.jpg,Netherlands,https://en.wikipedia.org/wiki/Rapenburg,52.3711,4.9086
Q1044668,Republic of Rose Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Isola%20delle%20Rose%201968.jpg,Italy,https://en.wikipedia.org/wiki/Republic_of_Rose_Island,44.180277777,12.622222222
Q1048979,Tsukishima,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Tsukishima%20monja%20street.jpg,Japan,https://en.wikipedia.org/wiki/Tsukishima,35.663569444,139.782
Q1104366,Coast Guard Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Coast%20Guard%20Island%20May%202009.jpg,United States,https://en.wikipedia.org/wiki/Coast_Guard_Island,37.7821505,-122.249969
Q1207766,Port Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/PortIslandCloseup%202003262.jpg,Japan,https://en.wikipedia.org/wiki/Port_Island,34.666666666,135.216666666
Q1236765,Nakanshi,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Nakanshi.jpg,Japan,,26.67611111,127.81888889
Q1466386,IJsseloog,islands,http://commons.wikimedia.org/wiki/Special:FilePath/IJsseloog%20eiland.JPG,Netherlands,https://en.wikipedia.org/wiki/IJsseloog,52.596389,5.741944
Q1536891,Mischief Reef,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mischief%20Reef%2C%20Spratly%20Islands.png,People's Republic of China,https://en.wikipedia.org/wiki/Mischief_Reef,9.916666666,115.533333333
Q1540159,Hoffman Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Hoffman%20Island.jpg,United States,https://en.wikipedia.org/wiki/Hoffman_Island,40.5787161,-74.0537517
Q1632075,Hoy,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Hoy%20%28Bodensee%29.jpg,Germany,https://en.wikipedia.org/wiki/Hoy_(Lake_Constance),47.54924,9.6967
Q1786134,Aspøya,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Aspoy-Tingvoll.Norway.jpg,Norway,"https://en.wikipedia.org/wiki/Asp%C3%B8ya,_Tingvoll",63.0113,7.9253
Q1823657,Lido Isle,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Lido%20Isle%20Photo%20D%20Ramey%20Logan.jpg,United States,"https://en.wikipedia.org/wiki/Lido_Isle,_Newport_Beach",33.6126,-117.9168
Q1860409,Middelgrundsfortet,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Middelgrundsfortet%202016.jpg,Denmark,https://en.wikipedia.org/wiki/Middelgrundsfortet,55.72027778,12.66583333
Q1882682,Wittenburg,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Windroosplein.jpg,Netherlands,,52.37162,4.92205
Q2066695,Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Moskvarech.JPG,Russia,https://en.wikipedia.org/wiki/Island_(Zamoskvorechye),55.744444444,37.616666666
Q2068101,Hooft,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Hooft.jpg,Netherlands,,52.34472,5.10583
Q2138322,Thilafushi,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Thilafushi1.jpg,Maldives,https://en.wikipedia.org/wiki/Thilafushi,4.183333333,73.433333333
Q2163780,De Kluut,islands,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Kluut.jpg,Netherlands,,52.37306,5.63528
Q2180090,Westerdokseiland,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Westerdok001a.jpg,Netherlands,,52.38597,4.89239
Q2196029,De Dode Hond,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Eemmeer.JPG,Netherlands,,52.293056,5.321944
Q2219631,Kleine Rieteiland,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20-%20IJburg%2022.JPG,Netherlands,https://en.wikipedia.org/wiki/Rieteilanden,52.3533,4.9928
Q2230298,Schalch,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Schalch%20im%20Chiemsee%20von%20S%C3%BCdosten%2C%203.jpeg,Germany,,47.8747,12.4236
Q2268956,Oostenburg,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Oostenburg.jpg,Netherlands,,52.37044,4.92621
Q2281741,De Schelp,islands,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Schelp.jpg,Netherlands,,52.31508,5.16226
Q2367357,New Holland Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Spb%2006-2017%20img33%20New%20Holland.jpg,Russia,https://en.wikipedia.org/wiki/New_Holland_Island,59.929,30.29
