wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude
Q18041,Almanzora,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Cauce%20del%20Almanzora.jpg,Spain,https://en.wikipedia.org/wiki/Almanzora_(river),37.3350961,-2.6007107
Q18278,Uruguay River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20Uruguai.JPG,Uruguay,https://en.wikipedia.org/wiki/Uruguay_River,-33.945833333,-58.409444444
Q18451,Ariège,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Tarascon-sur-Ari%C3%A8ge-2.JPG,France,https://en.wikipedia.org/wiki/Ari%C3%A8ge_(river),42.519166666,1.739166666
Q18612,Segura,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/SeguraWK.jpg,Spain,https://en.wikipedia.org/wiki/Segura_(river),38.111175,-0.642593888
Q18617,Mundo,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Los%20Chorros%20R%C3%ADo%20Mundo.JPG,Spain,https://en.wikipedia.org/wiki/Mundo_(river),38.31472222,-1.66916667
Q18622,Guadalentín,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20dl%20barrio%20lc.jpg,Spain,https://en.wikipedia.org/wiki/Guadalent%C3%ADn,37.987222222,-1.091388888
Q20357,Aragón,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%ADo%20Arag%C3%B3n%20a%20su%20paso%20por%20Milagro%2C%20Navarra%2C%20Espa%C3%B1a%2C%202021-08-31%2C%20DD%2049.jpg,Spain,https://en.wikipedia.org/wiki/Arag%C3%B3n_(river),42.2209,-1.755
Q20777,Treene,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Treene%20bei%20wohlde.gif,Germany,https://en.wikipedia.org/wiki/Treene_(river),54.368333333,9.085833333
Q22860,Kraichbach,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Schleuse%20Kraichbach.jpg,Germany,https://en.wikipedia.org/wiki/Kraichbach,49.363333333,8.515
Q22931,Speyerbach,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Speyerbach.jpg,Germany,https://en.wikipedia.org/wiki/Speyerbach,49.349638888,7.870277777
Q23016,Tatshenshini River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/O%27Connor%20Delta%20in%20Tatshenshini%20River.JPG,Canada,https://en.wikipedia.org/wiki/Tatshenshini_River,59.478938888,-137.76555
Q23145,Segre,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Lleida-Riu%20de%20Lleida.jpg,France,https://en.wikipedia.org/wiki/Segre_(river),41.3633,0.3044
Q23550,Velikaya,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Pskov%20asv07-2018%20Kremlin%20aerial6.jpg,Russia,https://en.wikipedia.org/wiki/Velikaya,56.6556,29.6561
Q23798,Eure,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Eure.jpg,France,https://en.wikipedia.org/wiki/Eure_(river),48.553055555,0.858333333
Q24119,Tallo River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Bewoners%20varen%20in%20een%20boot%20over%20de%20rivier%20naar%20kampong%20Tello%20bij%20Makassar%20Zuid-Celebes%20TMnr%2010005640.jpg,Indonesia,,-5.10416667,119.44861111
Q24358,Salso,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Besaro.jpg,Italy,https://en.wikipedia.org/wiki/Salso,37.10133,13.947058
Q24792,Thielle,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Yverdon%20Thielle.jpg,Switzerland,https://en.wikipedia.org/wiki/Thielle,47.016666666,7.033333333
Q24853,Gran Valira,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Valira01.jpg,Andorra,https://en.wikipedia.org/wiki/Gran_Valira,42.345833333,1.4425
Q25962,Nałasìn River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Nisutlin%20River.JPG,Canada,,60.225455,-132.5788062
Q26068,Vitim,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Vitim%20posle%20Bambuyki.jpg,Russia,https://en.wikipedia.org/wiki/Vitim_(river),54.339722222,112.420277777
Q26076,Irrawaddy River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Sagaing%2C%20Myanmar.jpg,Myanmar,https://en.wikipedia.org/wiki/Irrawaddy_River,15.777608,95.063546
Q26271,Purus River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/RioPurus.jpg,Brazil,https://en.wikipedia.org/wiki/Purus_River,-3.682002887,-61.475372314
Q26301,Ider River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/IderiinGol.JPG,Mongolia,https://en.wikipedia.org/wiki/Ider_River,47.9815,97.947777777
Q26358,Olyokma,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Olyokma%20river.jpg,Russia,https://en.wikipedia.org/wiki/Olyokma,53.745,117.337777777
Q26361,Podkamennaya Tunguska,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Osharovo%20settlement%20on%20the%20Podkamennaya%20Tunguska%20River.jpg,Russia,https://en.wikipedia.org/wiki/Podkamennaya_Tunguska,61.5907,90.1261
Q26374,Kotuy,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D0%B5%D0%BA%D0%B0%20%D0%9A%D0%BE%D1%82%D1%83%D0%B9.jpg,Russia,https://en.wikipedia.org/wiki/Kotuy,69.068333333,94.864722222
Q26390,Anadyr,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%BE%D0%B1%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%20%D0%B4%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9%20%D0%B7%D0%B8%D0%BC%D1%8B%20%D0%B4%D0%B2%D1%83%D1%85%20%D1%80%D0%B5%D0%BA%20%D0%90%D0%BD%D0%B0%D0%B4%D1%8B%D1%80%D1%8C%20%D0%B8%20%D0%91%D0%B5%D0%BB%D0%B0%D1%8F.jpg,Russia,https://en.wikipedia.org/wiki/Anadyr_(river),65.512777777,173.2725
Q26422,Salween River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%80%92%E6%B1%9F%E7%A6%8F%E8%B4%A1%E6%AE%B5%20-%20%E8%88%AA%E6%8B%8D%20-%202024-06-01%2005.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Salween_River,16.150638888,97.557194444
Q26428,Nizhnyaya Tunguska,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Untere%20Tunguska.jpg,Russia,https://en.wikipedia.org/wiki/Nizhnyaya_Tunguska,65.7833,87.9556
Q26433,Vilyuy,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D0%BB%D1%8E%D0%B9%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BF%D0%BE%D1%80%D0%BE%D0%B3%D0%B8.jpg,Russia,https://en.wikipedia.org/wiki/Vilyuy,65.978055555,103.513611111
Q26439,Argun River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%A2%9D%E5%B0%94%E5%8F%A4%E7%BA%B3%E6%B2%B3%20Argun%20River%20-%20panoramio.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Argun_(Amur),49.937777777,122.464722222
Q26475,Treska,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Treska%20Matka.jpg,North Macedonia,https://en.wikipedia.org/wiki/Treska,41.4894,20.7183
Q26799,Olenyok,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20Near%20Khatanga%20Gulf%2C%20Russia%20%2849658666768%29.png,Russia,https://en.wikipedia.org/wiki/Olenyok_(river),67.5881,105.1544
Q27035,Grijalva River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Sumidero%206.jpg,Mexico,https://en.wikipedia.org/wiki/Grijalva_River,15.2744,-92.2285
Q27218,Kamo River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Kamogawa%20sakura.jpg,Japan,https://en.wikipedia.org/wiki/Kamo_River,34.931416666,135.737236111
Q27472,Malaya Neva,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Magic%20Sankt%20Petersburg%20-%20White%20Nights%20%28Weisse%20N%C3%A4chte%29%20Midnight%20Light%205.jpg,Russia,https://en.wikipedia.org/wiki/Little_Neva,59.963527777,30.232694444
Q27538,Susquehanna River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Harrisburg%2C%20Pennsylvania%20State%20Capitol%20Building.jpg,United States,https://en.wikipedia.org/wiki/Susquehanna_River,39.543055555,-76.075555555
Q27780,Great Neva,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Bolshaya%20Neva%20River%2001.jpg,Russia,https://en.wikipedia.org/wiki/Great_Neva,59.918666666,30.239861111
Q30548,Hrazdan River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Zangu-Yerevan%20lake%2002.jpg,Armenia,https://en.wikipedia.org/wiki/Hrazdan_(river),39.9904,44.4529
Q30695,Zigan,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Zigan.jpg,Russia,https://en.wikipedia.org/wiki/Zigan,53.575,56.821666666
Q31308,Sakami River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Sakami%20River%20-%20panoramio.jpg,Canada,,53.52222222,-76.66527778
Q31379,La Grande River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Grande%20Rivi%C3%A8re2.jpg,Canada,https://en.wikipedia.org/wiki/La_Grande_River,53.833333333,-79.066666666
Q31584,Normanby River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Normanby-river.JPG,Australia,https://en.wikipedia.org/wiki/Normanby_River,-14.416666666,144.133333333
Q31599,Noosa River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Noosa-river.jpg,Australia,https://en.wikipedia.org/wiki/Noosa_River,-26.3825,153.079444444
Q31840,Norman River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Norman%20River%20-%20panoramio.jpg,Australia,https://en.wikipedia.org/wiki/Norman_River,-17.466666666,140.816666666
Q31849,Nerang River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Narang%20River%20in%20Surfers%20Paradise.jpg,Australia,https://en.wikipedia.org/wiki/Nerang_River,-28.2428,153.2542
Q32292,Daymán River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20R%C3%ADo%20Dayman.jpg,Uruguay,https://en.wikipedia.org/wiki/Daym%C3%A1n_River,-31.504444444,-58.032777777
Q33473,Paglia,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/PagliaRiverMonteLabbro.JPG,Italy,https://en.wikipedia.org/wiki/Paglia_(river),42.7,12.18333333
Q34589,Euphrates,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/F%C4%B1rat%20River%20Gaziantep.IMG%201474.jpg,Turkey,https://en.wikipedia.org/wiki/Euphrates,31.0043,47.442
Q35591,Tigris,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Tigris%202015.jpg,Turkey,https://en.wikipedia.org/wiki/Tigris,31.0043,47.4421
Q35827,Río de la Plata,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/River%20Plate.jpg,Uruguay,https://en.wikipedia.org/wiki/R%C3%ADo_de_la_Plata,-34.883055555,-56.713611111
Q37620,Scheldt,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Tournai%20JPG05.jpg,Belgium,https://en.wikipedia.org/wiki/Scheldt,49.9864,3.2664
Q38198,Pykara,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Pykara%20Temple.jpg,India,https://en.wikipedia.org/wiki/Pykara,11.45472222,76.59722222
Q38609,Gyulgerychay,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D1%81%D1%82%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D0%93%D1%8E%D0%BB%D1%8C%D0%B3%D0%B5%D1%80%D1%8B%D1%87%D0%B0%D0%B9.jpg,Russia,,41.66,48.191666666
Q38771,Sázava,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A1zava%20River%20%28CZE%29%20at%20Kliment%27s%20View.jpg,Czech Republic,https://en.wikipedia.org/wiki/S%C3%A1zava_(river),49.886923,14.393692
Q39247,Musi River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/South%20Sumatra%2C%20Palembang%2C%20Ampera%20bridge.jpg,Indonesia,https://en.wikipedia.org/wiki/Musi_River_(Indonesia),-3.2771,102.517
Q39755,Massa River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Massa%20River%20Sidi%20Rabat%20Morocco%20Oct25%20A7CR%2008040.jpg,Morocco,https://en.wikipedia.org/wiki/Massa_River_(Morocco),30.08002,-9.67128
Q40059,Jordan River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20jordan.jpg,Israel,https://en.wikipedia.org/wiki/Jordan_River,31.761388888,35.558333333
Q267784,Aschach,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCndung%20der%20Aschach%20in%20den%20Innbach.jpg,Austria,https://en.wikipedia.org/wiki/Aschach_(river),48.320243055,13.808623055
Q267911,Ilz,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/070519%20Ilz%20Fuersteneck%201.jpg,Germany,https://en.wikipedia.org/wiki/Ilz,48.575277777,13.475555555
Q268164,Cariboo River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Caribou%20River%20August%202008.jpg,Canada,https://en.wikipedia.org/wiki/Cariboo_River,52.666666666,-121.666666666
Q268197,Chilko River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Chilko%20River%2C%20Lava%20Canyon.jpg,Canada,https://en.wikipedia.org/wiki/Chilko_River,52.095,-123.461944
Q268328,Iskut River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Iskut%20River%20Valley%20%28138593105%29.jpg,Canada,https://en.wikipedia.org/wiki/Iskut_River,56.75,-131.783
Q268335,Coal River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Coal%20River%2C%20Canada.JPG,Canada,https://en.wikipedia.org/wiki/Coal_River_(Canada),59.653333,-126.956667
Q268532,Flathead River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Flathead%20River.jpg,United States,https://en.wikipedia.org/wiki/Flathead_River,47.365555555,-114.776111111
Q268538,Murtle River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/DawsonFalls.WellsGray.jpg,Canada,https://en.wikipedia.org/wiki/Murtle_River,51.91659,-120.20254
Q83628,Erhai Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Erhai%20lake%2C%20Yunnan%2C%20China.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Erhai_Lake,25.763333333,100.1875
Q83640,Dian Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%BB%87%E6%B1%A0.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Dian_Lake,24.800555555,102.671388888
Q189104,Q189104,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Zellsee.jpg,Germany,,47.8625,11.0639
Q189255,Zeltnerweiher,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%97%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%BD%D0%B0%20%D0%B2%D0%BE%D0%B4%D0%B5.jpg,Germany,,49.44717,11.110242
Q337,Lake Chaubunagungamaug,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Chaubunagungamaugg.jpg,United States,https://en.wikipedia.org/wiki/Lake_Chaubunagungamaug,42.0425,-71.843333333
Q1062,Lake Ontario,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/ISS-36%20Lake%20Ontario%20%28horizontal%29.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Ontario,43.728888888,-78.106388888
Q1066,Lake Superior,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Superior%2C%20ISS.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Superior,47.528816111,-87.760021944
Q1169,Lake Michigan,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Michigan%20in%20true%20color.jpg,United States,https://en.wikipedia.org/wiki/Lake_Michigan,44.007874,-86.756451
Q1383,Lake Huron,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Huron%20in%20winter.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Huron,44.592584,-82.756293
Q3272,Lake Winnipeg,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20winnipeg%20in%20july.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Winnipeg,52.116666666,-97.25
Q3369,Müritz,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCritz%20Karte.png,Germany,https://en.wikipedia.org/wiki/M%C3%BCritz,53.416666666,12.683333333
Q4138,Chiemsee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20the%20Chiemsee%20%28view%20from%20the%20southwest%29.jpg,Germany,https://en.wikipedia.org/wiki/Chiemsee,47.89,12.47
Q4269,Lake Poteriteri,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Boardwalk%20up%20near%20Okaka%20hut%20looking%20to%20Lake%20Poteriteri.jpg,New Zealand,https://en.wikipedia.org/wiki/Lake_Poteriteri,-46.02,167.114
Q4272,Lake Waikaremoana,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Waikaremoana%2004.jpg,New Zealand,https://en.wikipedia.org/wiki/Lake_Waikaremoana,-38.766666666,177.083333333
Q4283,Lake Brunner / Moana,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Brunner%20Walk%201.jpg,New Zealand,https://en.wikipedia.org/wiki/Lake_Brunner,-42.615,171.45
Q4634,Lake Coleridge,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Coleridge%20New%20Zealand%20%282168055700%29.jpg,New Zealand,https://en.wikipedia.org/wiki/Lake_Coleridge,-43.291,171.499
Q5484,Caspian Sea,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Caspian%20Sea%20from%20orbit.jpg,Russia,https://en.wikipedia.org/wiki/Caspian_Sea,42.0,50.5
Q5492,Lake Erie,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/A1.23188.1851.LakeErie.143.250m.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Erie,42.25,-80.999722222
Q5505,Lake Victoria,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Getting%20out%20to%20fish%20at%20dusk.jpg,Kenya,https://en.wikipedia.org/wiki/Lake_Victoria,-1.0,33.0
Q5511,Lake Tanganyika,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Tanganyika.jpg,Tanzania,https://en.wikipedia.org/wiki/Lake_Tanganyika,-6.1,29.5
Q5513,Lake Baikal,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Olkhon%20Island%20and%20Lake%20Baikal.jpg,Russia,https://en.wikipedia.org/wiki/Lake_Baikal,53.30277778,108.00472222
Q5525,Great Bear Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Bear%20Lake.jpg,Canada,https://en.wikipedia.org/wiki/Great_Bear_Lake,66.0,-121.0
Q5532,Lake Malawi,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Cape%20McLear%2C%20Malawi%20%282498445835%29.jpg,Tanzania,https://en.wikipedia.org/wiki/Lake_Malawi,-12.183333333,34.366666666
Q5633,Vištytis,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Vi%C5%A1ty%C4%8Dio%20e%C5%BEeras.JPG,Russia,https://en.wikipedia.org/wiki/Vi%C5%A1tytis_(lake),54.433333333,22.733333333
Q6383,Lake Balaton,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Balatonlelle%2C%20Balaton%2C%2049.jpg,Hungary,https://en.wikipedia.org/wiki/Lake_Balaton,46.85,17.72
Q6414,Lake Garda,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Punta%20San%20Vigilio.jpg,Italy,https://en.wikipedia.org/wiki/Lake_Garda,45.633333333,10.666666666
Q8578,Réservoir du Grand-Large,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/France%20relief%20location%20map.jpg,France,,45.78278,4.97861
Q13700,Lake Texcoco,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20of%20Mexico%20c.1519-fr.svg,Mexico,https://en.wikipedia.org/wiki/Lake_Texcoco,19.5,-98.99
Q14375,Lake Neuchâtel,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20de%20neuch%C3%A2tel%20et%20montagne%20de%20boudry.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Neuch%C3%A2tel,46.9,6.85
Q14379,Lake Maggiore,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lago%20Maggiore%20Traghetto.JPG,Italy,https://en.wikipedia.org/wiki/Lake_Maggiore,46.098055555,8.714722222
Q14381,Lake Lucerne,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Vierwaldstaettersee.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Lucerne,47.0194,8.4011
Q14407,Lake Zurich,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Zuerichsee.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Zurich,47.2475,8.6775
Q14418,Lake Lugano,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Lugano%20Panorama.jpg,Italy,https://en.wikipedia.org/wiki/Lake_Lugano,46.0,9.0
Q14426,Lake Thun,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Thun%20%28view%20from%20the%20east%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Thun,46.683333333,7.716666666
Q14429,Lake Biel,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/.00%203431%20Bielersee%20%28Lac%20de%20Bienne%29%20-%20Ort%20Ligerz%2C%20Schweiz.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Biel,47.085555555,7.174166666
Q14436,Lake Zug,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20de%20Zoug.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Zug,47.116666666,8.483333333
Q14442,Lake Brienz,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Brienz%20%28view%20from%20the%20southwest%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Brienz,46.716667,7.95
Q14444,Walensee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20the%20Walensee.jpg,Switzerland,https://en.wikipedia.org/wiki/Walensee,47.116666666,9.2
Q14448,Lake Murten,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Murten%20%28view%20from%20the%20northeast%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Morat,46.933333333,7.075
Q14459,Lake Sempach,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Sempach%20%28view%20from%20the%20south%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Sempach,47.15,8.15
Q14465,Lake Hallwil,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Hallwil%20%28view%20from%20the%20south%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Hallwil,47.284166666,8.216111111
Q14472,Lac de Joux,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Vallee%20de%20joux.jpg,Switzerland,https://en.wikipedia.org/wiki/Lac_de_Joux,46.639444444,6.285833333
Q14497,Greifensee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Greifensee-Panorama.jpg,Switzerland,https://en.wikipedia.org/wiki/Greifensee_(lake),47.35,8.683333333
Q14507,Ägerisee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20%C3%84gerisee%20%28view%20from%20the%20east%29.jpg,Switzerland,https://en.wikipedia.org/wiki/%C3%84gerisee,47.12,8.616111111
Q14505,Lake Sarnen,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Sarnen%20%28view%20from%20the%20southwest%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Sarnen,46.8625,8.208611111
Q14509,Lake Baldegg,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Baldegg%20%28view%20from%20the%20south%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Baldegg,47.198611111,8.260555555
Q14514,Pfäffikersee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Pf%C3%A4ffikersee%20-%20Rutschberg%20-%20Wetzikon%20IMG%203614.jpg,Switzerland,https://en.wikipedia.org/wiki/Pf%C3%A4ffikersee,47.352222222,8.78
Q14515,Lake Silvaplana,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Silvaplanersee1.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Silvaplana,46.45,9.794444444
Q14512,Lake Sils,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Silsersee.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Sils,46.416666666,9.733333333
Q14518,Lake Lauerz,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Rigi%20vom%20Mythen.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Lauerz,47.033611111,8.603333333
Q14527,Lungerersee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Lungern%20%28view%20from%20the%20southwest%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Lake_Lungern,46.8025,8.163333333
Q14533,Oeschinen Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/20190725%20Oeschinensee-Panorama%2C%20Kandersteg%20%2806540-42%20stitch%29.jpg,Switzerland,https://en.wikipedia.org/wiki/Oeschinen_Lake,46.498333333,7.726944444
Q15221,White Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Beloe%20lake.jpg,Russia,,59.569307,30.10691
Q15288,Lake Ladoga,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Sortavalan%20saaristoa.jpg,Russia,https://en.wikipedia.org/wiki/Lake_Ladoga,60.842777777,31.459722222
Q15648,Lake Iseo,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Isola%20di%20Loreto.jpg,Italy,https://en.wikipedia.org/wiki/Lake_Iseo,45.711666666,10.071944444
Q16940,Rotsee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Rotsee.jpg,Switzerland,https://en.wikipedia.org/wiki/Rotsee,47.069722222,8.314166666
Q19253,Lake Peipus,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Peipus%2C%20LandSat-8%2C%202016-10-20.jpg,Russia,https://en.wikipedia.org/wiki/Lake_Peipus,58.676666666,27.491666666
Q20622,Rantum Basin,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/13-09-23-Fotoflug-Nordsee-RalfR-N3S%209206.jpg,Germany,,54.867122222,8.322144444
Q22628,Mondsee,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Mondsee%2C%20Blick%20auf%20das%20S%C3%BCdufer.jpg,Germany,,49.3611,8.44821
